area,rooms,location,age,price
1263,2,Pune,8,6806000.0
2739,3,Guwahati,10,9935000.0
1896,4,Jodhpur,5,6529000.0
3082,3,Jamshedpur,10,11394000.0
1798,3,Guwahati,12,7997000.0
1038,4,Bangalore,3,9716000.0
1274,3,Nashik,30,3759000.0
2465,4,Indore,8,12086000.0
1062,5,Ahmedabad,5,6146000.0
2162,2,Noida,14,12460000.0
1568,3,Indore,33,4590000.0
1195,3,Noida,9,8428000.0
2701,3,Hyderabad,4,20095000.0
1417,3,Nagpur,13,6402000.0
1262,1,Delhi,30,6958000.0
1748,4,Chennai,2,9914000.0
1469,2,Jodhpur,9,5348000.0
3239,3,Ahmedabad,3,15000000.0
2489,5,Guntur,9,8370000.0
1416,2,Dehradun,17,5567000.0
1491,3,Noida,19,8267000.0
500,2,Ranchi,0,2241000.0
1889,3,Hyderabad,4,14175000.0
1314,5,Pune,2,9106000.0
1857,3,Dehradun,4,8655000.0
521,3,Mysore,7,2715000.0
1782,5,Srinagar,0,7870000.0
2904,3,Bhubaneswar,8,13034000.0
1835,6,Nagpur,15,8009000.0
1296,4,Delhi,8,11574000.0
1786,5,Mangalore,12,7784000.0
1758,4,Bangalore,18,11150000.0
3224,6,Hyderabad,32,13681000.0
1583,3,Bhubaneswar,22,5394000.0
1017,4,Delhi,22,7583000.0
1813,2,Indore,4,9148000.0
1927,5,Kolkata,5,10782000.0
2165,3,Gurgaon,4,18259000.0
2291,4,Noida,23,13439000.0
3071,3,Hyderabad,5,20218000.0
1412,5,Guwahati,0,6048000.0
1353,2,Kolkata,1,7014000.0
594,5,Noida,1,5634000.0
2230,4,Delhi,0,18654000.0
1223,6,Bangalore,10,10598000.0
2379,3,Vadodara,0,12563000.0
1480,3,Chandigarh,12,9398000.0
2921,3,Indore,3,15215000.0
868,3,Bhopal,17,3510000.0
2464,2,Vijayawada,11,8381000.0
2387,3,Chennai,27,9303000.0
2142,4,Mumbai,7,23788000.0
1073,2,Indore,5,5111000.0
2145,2,Nagpur,4,10105000.0
1882,5,Mumbai,2,20976000.0
610,2,Bangalore,4,4890000.0
2812,2,Pondicherry,0,12567000.0
1575,1,Mumbai,29,10012000.0
2762,4,Bhubaneswar,43,6045000.0
1756,5,Madurai,27,4879000.0
2438,5,Salem,0,9489000.0
1241,5,Chennai,1,7554000.0
1939,3,Pune,21,9199000.0
1893,3,Coimbatore,8,11151000.0
1589,4,Kochi,0,10527000.0
1235,5,Visakhapatnam,4,7296000.0
500,4,Nashik,5,2739000.0
1250,3,Delhi,12,10162000.0
2255,3,Vadodara,0,10395000.0
893,3,Nashik,27,2924000.0
1027,1,Noida,1,7569000.0
867,2,Mangalore,5,3379000.0
1935,3,Lucknow,0,11198000.0
1219,4,Raipur,10,4594000.0
2593,4,Bangalore,27,14456000.0
2277,5,Guntur,25,6032000.0
1930,3,Kochi,7,9899000.0
1997,3,Pune,2,12605000.0
1304,4,Bangalore,2,10035000.0
1304,3,Indore,1,6416000.0
2262,2,Pune,9,13490000.0
2393,1,Chennai,2,11997000.0
2256,4,Delhi,7,20982000.0
1494,5,Hubli,43,2550000.0
1545,4,Noida,1,12488000.0
1194,1,Guwahati,4,4973000.0
2299,2,Bhubaneswar,17,7699000.0
525,5,Amritsar,6,3168000.0
500,4,Guwahati,9,2432000.0
500,4,Mumbai,0,7191000.0
500,4,Rajkot,1,2617000.0
2682,5,Bhubaneswar,9,11478000.0
2311,3,Noida,0,17703000.0
1020,3,Surat,24,4249000.0
1731,1,Guwahati,22,5724000.0
2752,5,Hubli,0,9441000.0
2125,2,Noida,0,16484000.0
3174,3,Jaipur,18,9543000.0
1725,4,Pune,14,10684000.0
1374,6,Chennai,1,8692000.0
1097,3,Jaipur,2,4194000.0
1815,4,Mumbai,3,18739000.0
2408,6,Mysore,10,10340000.0
1864,3,Vijayawada,4,8078000.0
1567,3,Bangalore,2,13055000.0
2616,3,Mysore,4,11971000.0
2143,4,Bhopal,43,5709000.0
1726,1,Ahmedabad,5,8476000.0
1301,4,Hyderabad,15,6895000.0
1634,2,Vijayawada,6,7085000.0
2107,4,Vijayawada,1,9004000.0
1292,4,Indore,1,6213000.0
998,4,Salem,7,3817000.0
1487,3,Vadodara,20,5660000.0
1768,4,Kochi,3,9561000.0
2686,1,Pune,9,15886000.0
1045,4,Hyderabad,12,6028000.0
1947,2,Chennai,32,7336000.0
1619,4,Patna,7,6551000.0
1651,2,Chennai,4,10295000.0
2800,2,Patna,11,10718000.0
1852,3,Amritsar,4,6721000.0
1206,3,Surat,5,6846000.0
2377,3,Noida,6,19191000.0
2329,4,Pune,6,11827000.0
1149,2,Visakhapatnam,1,6504000.0
1024,2,Aligarh,1,3951000.0
2066,1,Udaipur,6,6810000.0
1778,3,Ahmedabad,0,9273000.0
1494,4,Suburban,7,3895000.0
2486,3,Bhubaneswar,34,6284000.0
1415,3,Nashik,10,5350000.0
2074,3,Bangalore,0,19415000.0
2563,3,Bhubaneswar,8,11119000.0
1579,3,Bangalore,1,12607000.0
611,1,Indore,7,2960000.0
1538,3,Bhubaneswar,43,3862000.0
1923,3,Bangalore,35,9608000.0
2451,4,Mangalore,6,10901000.0
1461,5,Patna,30,4366000.0
2920,4,Ludhiana,0,14084000.0
955,4,Jamshedpur,2,4038000.0
1906,3,Chandigarh,2,13908000.0
1644,3,Gurgaon,0,16970000.0
2675,2,Raipur,11,8782000.0
842,1,Hyderabad,10,5093000.0
2076,3,Nagpur,10,9301000.0
1641,6,Indore,3,9159000.0
2793,4,Srinagar,12,8865000.0
1261,3,Shimla,0,6677000.0
2069,3,Visakhapatnam,3,11170000.0
1255,2,Warangal,35,2374000.0
1922,3,Chandigarh,0,14022000.0
1559,3,Shimla,1,8327000.0
1549,4,Pune,42,5335000.0
508,3,Mumbai,19,4801000.0
2069,2,Ludhiana,15,7927000.0
1096,3,Pune,37,4035000.0
1074,3,Aligarh,2,4256000.0
789,3,Delhi,7,7335000.0
1113,2,Nagpur,2,5080000.0
2125,3,Vijayawada,16,8206000.0
2093,3,Vadodara,22,7088000.0
2231,3,Indore,23,8444000.0
1132,3,Indore,6,5500000.0
1939,2,Hyderabad,18,10009000.0
1400,1,Chandigarh,37,5800000.0
2420,2,Guntur,11,8096000.0
2076,4,Mumbai,22,18743000.0
1373,3,Visakhapatnam,17,5825000.0
2476,3,Visakhapatnam,4,12869000.0
2129,3,Warangal,29,4729000.0
898,3,Bangalore,22,6109000.0
713,4,Madurai,3,3342000.0
924,5,Shimla,0,4961000.0
2871,2,Bangalore,8,21025000.0
1139,4,Kolkata,2,5932000.0
3019,4,Nagpur,8,13552000.0
1106,4,Mumbai,25,8769000.0
1036,3,Bangalore,0,9388000.0
2371,4,Delhi,1,21761000.0
2401,2,Mumbai,2,25089000.0
2161,6,Vadodara,21,8523000.0
2239,4,Surat,1,13172000.0
1278,2,Kochi,4,7336000.0
2341,5,Aligarh,0,8854000.0
1955,6,Coimbatore,17,8324000.0
1562,3,Tiruchi,12,5597000.0
1861,3,Bhopal,2,8784000.0
2489,6,Ludhiana,3,11886000.0
2054,3,Bangalore,1,17902000.0
500,4,Chandigarh,8,4446000.0
2379,3,Shimla,1,12024000.0
2329,2,Shimla,2,10468000.0
1553,3,Dehradun,8,6721000.0
1875,4,Ludhiana,15,7658000.0
1873,1,Lucknow,3,9718000.0
513,3,Varanasi,3,2481000.0
1538,4,Gurgaon,16,11365000.0
1564,3,Ahmedabad,3,7426000.0
1696,6,Bhubaneswar,14,7323000.0
1458,3,Jaipur,8,4702000.0
2230,4,Hyderabad,8,15440000.0
1274,2,Aligarh,7,3882000.0
2391,3,Surat,0,12975000.0
2200,4,Kolkata,40,5679000.0
2684,2,Lucknow,7,12808000.0
2926,2,Hyderabad,6,16754000.0
2931,3,Ahmedabad,1,12364000.0
1029,3,Chandigarh,6,7861000.0
2023,2,Pune,16,10594000.0
1333,6,Nashik,2,6828000.0
3932,3,Hyderabad,13,23222000.0
2199,4,Vijayawada,16,8591000.0
2720,3,Madurai,11,9328000.0
2082,6,Surat,44,6781000.0
500,2,Mysore,6,2331000.0
1290,3,Delhi,4,12228000.0
1354,3,Nashik,0,5601000.0
1546,4,Pune,3,10077000.0
2033,3,Kolkata,14,9442000.0
2125,4,Noida,4,14787000.0
500,4,Surat,4,3629000.0
1646,3,Amritsar,14,5351000.0
1484,4,Pune,10,8798000.0
2697,3,Vadodara,6,13760000.0
2184,2,Kolkata,0,9834000.0
1680,3,Hyderabad,1,11328000.0
1945,4,Patna,7,9411000.0
703,3,Kochi,10,4028000.0
2229,2,Pune,6,12514000.0
1542,4,Mysore,3,7314000.0
1275,5,Jaipur,22,3517000.0
2654,2,Bangalore,15,16711000.0
1977,3,Delhi,28,13451000.0
1367,2,Gurgaon,29,7161000.0
1407,3,Shimla,12,6385000.0
2037,3,Chandigarh,6,13882000.0
1987,1,Hyderabad,7,13298000.0
1819,3,Ahmedabad,0,8941000.0
1017,3,Bangalore,1,8034000.0
1113,4,Nashik,3,5596000.0
1313,5,Pune,2,7365000.0
1672,2,Lucknow,1,7604000.0
1773,3,Mumbai,7,16787000.0
1696,3,Visakhapatnam,9,9418000.0
1725,6,Ahmedabad,20,6966000.0
3022,4,Pune,8,18098000.0
2352,2,Madurai,7,9579000.0
2572,3,Kochi,4,14065000.0
2101,2,Nashik,19,7413000.0
1847,4,Lucknow,13,8902000.0
2066,3,Hyderabad,2,14229000.0
1946,4,Vadodara,9,9504000.0
2325,3,Udaipur,2,9159000.0
1166,2,Bhubaneswar,14,4613000.0
2271,1,Noida,4,18003000.0
1908,5,Shimla,8,10149000.0
625,2,Mumbai,0,6797000.0
1855,4,Jodhpur,23,5433000.0
950,2,Madurai,6,3673000.0
1452,5,Jamshedpur,0,6864000.0
1696,3,Hyderabad,0,11631000.0
820,3,Mumbai,19,7914000.0
1765,4,Jaipur,18,5650000.0
1844,3,Ahmedabad,1,8745000.0
2290,3,Vadodara,15,9439000.0
1505,4,Jaipur,9,5041000.0
1978,1,Hyderabad,17,8583000.0
1737,2,Salem,3,7083000.0
1528,4,Visakhapatnam,0,9009000.0
714,4,Jaipur,1,2792000.0
1727,2,Vadodara,32,5227000.0
2283,6,Coimbatore,3,13208000.0
1193,4,Guwahati,37,2773000.0
1658,3,Srinagar,7,7468000.0
1754,3,Pune,7,10354000.0
2516,3,Indore,41,6123000.0
1819,1,Gurgaon,2,14943000.0
1987,4,Pune,14,10936000.0
1794,2,Mysore,1,8322000.0
1480,4,Mumbai,24,12079000.0
1062,4,Chennai,0,7042000.0
1614,5,Shimla,17,6492000.0
2055,2,Varanasi,3,10378000.0
1879,4,Chandigarh,10,13651000.0
2761,6,Chennai,23,12549000.0
2414,2,Gurgaon,16,17947000.0
2606,1,Rajkot,38,5831000.0
500,2,Rajkot,23,1783000.0
2826,2,Jaipur,6,9870000.0
1973,3,Guwahati,5,8237000.0
2065,5,Srinagar,17,7308000.0
2382,4,Noida,4,17775000.0
1813,1,Srinagar,5,6668000.0
1104,3,Bangalore,22,8205000.0
2740,5,Noida,1,22301000.0
1300,3,Jamshedpur,0,5823000.0
1159,2,Jaipur,36,2198000.0
1647,6,Bangalore,2,13994000.0
1549,3,Hyderabad,1,10679000.0
1802,3,Vadodara,10,8779000.0
1736,3,Rural,26,2042000.0
2675,3,Warangal,6,8932000.0
2098,4,Noida,13,15057000.0
1242,3,Pune,11,7503000.0
1331,3,Jamshedpur,6,5101000.0
1547,3,Vijayawada,1,7905000.0
1550,3,Udaipur,31,3792000.0
1465,5,Chennai,46,4803000.0
1083,3,Surat,9,5155000.0
1988,4,Hyderabad,1,12461000.0
1503,2,Mumbai,14,14879000.0
1181,2,Bangalore,0,8599000.0
2115,2,Guwahati,10,7373000.0
2351,6,Indore,8,11708000.0
1640,3,Chennai,0,10174000.0
2957,3,Rural,2,4797000.0
3240,1,Jaipur,1,11093000.0
2122,3,Coimbatore,14,9273000.0
1495,4,Vadodara,17,6669000.0
1974,3,Pune,1,12654000.0
1004,2,Pune,5,6701000.0
1233,3,Salem,1,4249000.0
706,4,Indore,29,2760000.0
1391,3,Ahmedabad,0,6030000.0
998,3,Hyderabad,6,5425000.0
2205,1,Mumbai,3,19735000.0
1313,3,Guntur,33,3186000.0
1979,3,Chennai,25,8093000.0
2286,5,Lucknow,5,10708000.0
2561,3,Mumbai,6,25723000.0
1570,4,Bhubaneswar,1,7579000.0
2001,5,Kolkata,6,10313000.0
2022,3,Salem,9,6967000.0
2626,1,Guwahati,5,9985000.0
2309,2,Shimla,1,10926000.0
2647,6,Pune,2,16216000.0
717,3,Pune,3,5143000.0
1368,2,Bhopal,17,5365000.0
2470,3,Bangalore,2,20654000.0
2177,6,Bareilly,14,6167000.0
1718,1,Bangalore,4,12299000.0
1491,3,Madurai,1,6211000.0
2312,2,Hyderabad,8,12814000.0
513,3,Ludhiana,20,2286000.0
2314,4,Vijayawada,4,10593000.0
1858,3,Pune,10,11818000.0
1482,6,Bangalore,21,11276000.0
2126,3,Ludhiana,3,9955000.0
1549,6,Bangalore,1,13180000.0
1818,3,Vijayawada,3,6963000.0
1769,1,Udaipur,23,4994000.0
2283,2,Jodhpur,4,8661000.0
1903,2,Noida,2,15986000.0
559,4,Noida,8,4952000.0
895,2,Pune,11,4596000.0
1095,4,Visakhapatnam,7,5520000.0
2096,3,Delhi,4,19608000.0
2161,2,Amritsar,8,8606000.0
2885,4,Pune,28,12837000.0
1140,1,Patna,12,4827000.0
2651,3,Jamshedpur,6,11046000.0
540,4,Noida,20,4176000.0
1811,4,Ahmedabad,0,8913000.0
1959,4,Chennai,2,11459000.0
1957,3,Nashik,9,7798000.0
1598,3,Mangalore,12,6555000.0
1876,3,Tiruchi,8,6434000.0
997,5,Bareilly,12,3069000.0
2362,5,Guntur,11,9313000.0
1962,1,Varanasi,9,7604000.0
2035,6,Pune,1,12706000.0
1618,5,Gurgaon,7,12907000.0
1586,4,Noida,6,12789000.0
2141,3,Visakhapatnam,3,11690000.0
2833,3,Lucknow,27,9953000.0
894,4,Gurgaon,25,6079000.0
861,2,Gurgaon,4,7961000.0
1973,4,Nagpur,2,9072000.0
1584,2,Srinagar,5,6073000.0
1880,3,Kolkata,0,9899000.0
1784,1,Coimbatore,27,6371000.0
2204,6,Hyderabad,2,15893000.0
1613,2,Rural,3,2481000.0
1014,4,Surat,7,5159000.0
1286,3,Chennai,10,6824000.0
1695,4,Ludhiana,6,7211000.0
984,3,Kolkata,8,4457000.0
1776,6,Agra,24,5694000.0
1839,4,Chennai,20,6793000.0
1567,4,Bangalore,0,13319000.0
1935,5,Chennai,7,11142000.0
750,3,Nagpur,16,3398000.0
1180,3,Lucknow,14,5270000.0
1057,4,Srinagar,5,5047000.0
2371,2,Chennai,13,12009000.0
3299,4,Visakhapatnam,12,16042000.0
1227,3,Gurgaon,3,11590000.0
1647,4,Kochi,2,9789000.0
1349,6,Hubli,0,5363000.0
1943,6,Bhubaneswar,6,8562000.0
1404,3,Chennai,8,7594000.0
1983,3,Varanasi,0,9528000.0
2232,4,Bangalore,6,19180000.0
1004,4,Rural,1,1713000.0
1976,3,Udaipur,0,6671000.0
633,3,Shimla,4,3289000.0
1633,2,Ludhiana,8,6869000.0
1589,5,Pune,11,9603000.0
1651,2,Indore,9,8290000.0
1597,2,Lucknow,39,4897000.0
1478,4,Noida,3,12351000.0
1627,3,Visakhapatnam,7,8627000.0
1954,2,Jamshedpur,8,7490000.0
1973,3,Kolkata,2,10470000.0
1874,3,Visakhapatnam,3,10378000.0
1427,6,Gurgaon,12,11463000.0
2502,3,Mumbai,23,20490000.0
2791,2,Hyderabad,6,17751000.0
962,6,Visakhapatnam,10,5879000.0
1906,3,Guwahati,48,4534000.0
1495,2,Delhi,18,11007000.0
2401,4,Hyderabad,1,14976000.0
1791,4,Lucknow,50,4404000.0
1834,4,Bangalore,14,13380000.0
2121,3,Visakhapatnam,2,12614000.0
1606,2,Mumbai,3,15908000.0
2890,5,Bangalore,13,23644000.0
2131,2,Jamshedpur,21,5866000.0
2405,4,Mysore,8,9484000.0
1656,1,Chennai,10,6711000.0
1720,3,Lucknow,2,9083000.0
2327,6,Vadodara,11,10631000.0
2262,4,Mumbai,10,21039000.0
988,3,Varanasi,6,4307000.0
1882,4,Delhi,0,18083000.0
2107,3,Pune,13,12363000.0
1715,5,Jamshedpur,8,6550000.0
2046,2,Mysore,7,9561000.0
1742,3,Varanasi,40,3915000.0
500,4,Hubli,10,1842000.0
947,4,Suburban,32,2046000.0
2433,3,Guwahati,13,7455000.0
1641,3,Bhopal,2,7961000.0
1923,3,Delhi,9,14881000.0
1797,2,Ranchi,16,5162000.0
1263,2,Kolkata,16,4878000.0
1496,5,Noida,1,11563000.0
2013,3,Surat,1,11444000.0
2080,3,Udaipur,0,7835000.0
3222,4,Guwahati,12,11583000.0
1489,3,Indore,6,7138000.0
2885,3,Pondicherry,19,8964000.0
1240,4,Vijayawada,24,4392000.0
2117,3,Gurgaon,17,15754000.0
1915,5,Kolkata,8,9408000.0
1718,3,Noida,8,13085000.0
1796,1,Jodhpur,1,6515000.0
1395,2,Ludhiana,11,5566000.0
2387,4,Bangalore,5,19282000.0
1252,5,Jaipur,0,5576000.0
2006,2,Pondicherry,13,7052000.0
2291,5,Warangal,12,6563000.0
2699,5,Hyderabad,0,17757000.0
2431,4,Aligarh,47,4485000.0
2172,4,Ludhiana,0,11095000.0
1385,1,Bhubaneswar,2,6298000.0
1289,2,Mysore,14,4771000.0
1059,2,Hyderabad,17,6169000.0
997,3,Ludhiana,4,4472000.0
1799,4,Hyderabad,11,11149000.0
1327,5,Chandigarh,4,11116000.0
2579,3,Gurgaon,4,19265000.0
1423,3,Shimla,31,4450000.0
1861,2,Hyderabad,15,10963000.0
1627,6,Vijayawada,8,8925000.0
887,5,Gurgaon,3,8257000.0
2508,2,Delhi,4,19980000.0
2252,3,Agra,29,5363000.0
2326,3,Rural,9,4037000.0
2186,3,Udaipur,9,7640000.0
1306,4,Hubli,5,3903000.0
1318,3,Gurgaon,1,12423000.0
2093,3,Pune,8,11230000.0
2802,3,Vijayawada,34,7754000.0
2050,2,Mumbai,13,17400000.0
2436,4,Tiruchi,5,9146000.0
1458,3,Gurgaon,19,10553000.0
2513,5,Madurai,26,7985000.0
1527,5,Noida,4,10782000.0
1956,2,Ludhiana,4,9152000.0
1561,4,Gurgaon,12,11613000.0
2377,4,Jaipur,8,7818000.0
2386,4,Gurgaon,6,18884000.0
840,3,Bhubaneswar,2,3604000.0
2661,3,Pune,4,18627000.0
3344,3,Chandigarh,3,23196000.0
1569,3,Ahmedabad,0,6875000.0
1717,5,Delhi,0,17522000.0
2605,1,Jamshedpur,9,8566000.0
1843,2,Udaipur,15,5621000.0
1797,4,Chennai,2,11087000.0
3033,4,Gurgaon,18,20818000.0
919,4,Udaipur,50,2012000.0
1287,3,Udaipur,19,3798000.0
2071,3,Rajkot,5,8046000.0
747,3,Kochi,18,3827000.0
1557,2,Hyderabad,7,9388000.0
1551,3,Vadodara,4,8182000.0
2425,4,Noida,5,18282000.0
2250,3,Jaipur,13,6717000.0
705,6,Mysore,0,4650000.0
1349,3,Noida,23,8251000.0
1351,3,Surat,12,6487000.0
1659,2,Noida,29,7838000.0
1086,2,Varanasi,11,4728000.0
2093,1,Pune,17,10135000.0
1348,3,Visakhapatnam,12,6786000.0
2182,6,Surat,11,9577000.0
1798,4,Jodhpur,20,5217000.0
1167,3,Surat,4,7670000.0
2702,4,Gurgaon,0,21704000.0
2721,5,Bangalore,7,20036000.0
1988,4,Surat,9,11204000.0
1644,3,Jaipur,9,6398000.0
1113,2,Ranchi,0,4404000.0
2496,2,Chennai,10,13190000.0
2334,2,Bhubaneswar,8,9147000.0
1270,4,Kochi,12,6857000.0
1353,2,Mumbai,50,7676000.0
2096,3,Kolkata,3,9610000.0
1035,3,Hubli,0,3184000.0
1393,4,Ahmedabad,45,3162000.0
1123,2,Vadodara,14,5201000.0
1144,6,Vadodara,3,6528000.0
1331,4,Visakhapatnam,46,3358000.0
2388,4,Tiruchi,1,10399000.0
659,1,Jamshedpur,4,2886000.0
2081,2,Nagpur,6,9680000.0
1967,4,Patna,6,7829000.0
2429,2,Raipur,6,8733000.0
1967,5,Chennai,5,10578000.0
1553,4,Chennai,4,8733000.0
1270,2,Vijayawada,12,5087000.0
2443,4,Bangalore,27,14177000.0
2123,4,Pune,16,11969000.0
1479,4,Madurai,2,6278000.0
2390,3,Pune,0,15613000.0
1510,3,Vijayawada,8,5870000.0
1799,4,Pune,17,10109000.0
1407,5,Kolkata,27,5581000.0
2146,4,Surat,5,12942000.0
1153,3,Bhopal,7,5290000.0
1605,4,Nagpur,0,8330000.0
1374,4,Kochi,2,8296000.0
1971,3,Delhi,16,14523000.0
2052,5,Vadodara,4,10107000.0
1082,4,Amritsar,8,4509000.0
2064,3,Kochi,4,10512000.0
840,6,Kolkata,2,5612000.0
3224,5,Hyderabad,22,16749000.0
1467,4,Jaipur,11,5357000.0
2482,1,Hubli,6,7332000.0
1930,4,Gurgaon,23,12990000.0
1957,1,Jamshedpur,1,6975000.0
1042,2,Ahmedabad,2,5392000.0
2348,3,Bangalore,0,17611000.0
1831,3,Pondicherry,4,7259000.0
2105,3,Pune,19,11193000.0
1741,2,Delhi,10,15898000.0
1884,2,Noida,4,16000000.0
1223,4,Vijayawada,24,4525000.0
1700,3,Bangalore,5,14467000.0
1527,2,Hyderabad,2,11880000.0
1341,3,Rajkot,21,4419000.0
1887,4,Gurgaon,19,12517000.0
2036,2,Nagpur,9,8742000.0
1963,5,Gurgaon,3,16583000.0
1733,3,Aligarh,6,5696000.0
2067,3,Vijayawada,4,9719000.0
1957,3,Raipur,1,7007000.0
1863,4,Agra,0,7312000.0
1907,1,Indore,2,8840000.0
2568,4,Noida,13,18245000.0
1016,2,Mumbai,2,10906000.0
1592,3,Nashik,24,5267000.0
2019,2,Nagpur,12,8480000.0
771,2,Bangalore,1,6766000.0
2698,3,Nashik,19,8990000.0
1965,2,Surat,10,10608000.0
2421,2,Gurgaon,20,16989000.0
2527,3,Chennai,5,13402000.0
2068,4,Ludhiana,19,6676000.0
500,3,Pune,11,3303000.0
1896,5,Surat,27,7444000.0
1937,2,Jamshedpur,24,6293000.0
1093,3,Bhubaneswar,16,4620000.0
636,2,Chandigarh,0,4362000.0
2100,2,Noida,3,15844000.0
988,5,Surat,7,5967000.0
3139,6,Gurgaon,3,26958000.0
1971,6,Vijayawada,11,8724000.0
2678,4,Visakhapatnam,0,12903000.0
1820,2,Gurgaon,14,12886000.0
2288,3,Hyderabad,0,15400000.0
1834,2,Aligarh,40,3494000.0
2453,2,Bareilly,7,7390000.0
500,4,Chennai,8,3228000.0
2377,3,Kolkata,0,12945000.0
2234,4,Kolkata,22,7847000.0
1699,3,Gurgaon,19,11390000.0
1534,1,Jaipur,2,5656000.0
1605,3,Mumbai,0,18286000.0
1983,4,Raipur,4,6670000.0
2589,5,Nagpur,0,14939000.0
1452,2,Delhi,0,13681000.0
693,2,Aligarh,1,2710000.0
3414,6,Gurgaon,6,30319000.0
2236,6,Vijayawada,27,7373000.0
1545,4,Guntur,0,6766000.0
2572,2,Mumbai,16,21304000.0
2406,4,Bareilly,0,8245000.0
2119,2,Gurgaon,14,14167000.0
1489,4,Bangalore,8,12242000.0
2233,3,Nagpur,2,12067000.0
2508,3,Mumbai,24,16650000.0
681,2,Ahmedabad,11,2781000.0
1945,4,Dehradun,27,5686000.0
1993,3,Bhubaneswar,15,8272000.0
1972,4,Aligarh,2,6956000.0
1830,3,Mumbai,3,19865000.0
2570,3,Coimbatore,13,10290000.0
1662,5,Bangalore,9,11676000.0
1798,3,Patna,12,6935000.0
2005,5,Mumbai,13,17254000.0
1684,2,Hubli,6,5064000.0
899,2,Ahmedabad,36,2414000.0
1939,4,Agra,13,7117000.0
1946,6,Lucknow,13,8705000.0
1562,5,Bhopal,1,7162000.0
1713,3,Noida,6,13916000.0
500,3,Rajkot,35,1356000.0
2585,3,Hyderabad,4,16364000.0
2385,4,Jaipur,3,9574000.0
930,3,Chennai,3,5089000.0
1360,2,Ahmedabad,0,6988000.0
2741,4,Hyderabad,6,17981000.0
1049,5,Bhopal,15,4724000.0
2110,5,Lucknow,8,9841000.0
1480,3,Noida,19,9670000.0
2066,2,Vijayawada,1,9564000.0
1832,2,Bhopal,12,6925000.0
1615,3,Coimbatore,10,7963000.0
2052,3,Nashik,10,8082000.0
1479,3,Ludhiana,6,5831000.0
640,2,Visakhapatnam,36,1823000.0
1196,2,Ludhiana,0,5127000.0
1118,3,Kolkata,30,3630000.0
757,2,Varanasi,30,2338000.0
2040,2,Surat,50,5997000.0
1687,1,Raipur,21,4853000.0
2030,2,Gurgaon,30,9861000.0
2138,2,Surat,1,12922000.0
2291,4,Srinagar,22,8071000.0
2064,2,Gurgaon,2,17993000.0
1163,5,Varanasi,8,5815000.0
2176,4,Amritsar,11,7720000.0
1944,4,Coimbatore,6,10198000.0
3223,3,Pune,6,20240000.0
1805,2,Guntur,1,7529000.0
2048,2,Kochi,8,11191000.0
1738,4,Vijayawada,14,6870000.0
1831,5,Patna,0,8869000.0
1787,2,Delhi,4,15492000.0
1517,5,Chandigarh,32,7306000.0
1915,4,Noida,8,14281000.0
2204,4,Kochi,19,10582000.0
1527,4,Pune,0,9835000.0
2343,2,Guntur,15,7196000.0
2264,4,Hyderabad,31,9382000.0
1227,3,Bangalore,14,9371000.0
1173,4,Chennai,1,6889000.0
2091,3,Delhi,16,14648000.0
1418,3,Noida,6,9879000.0
1120,3,Chennai,9,6479000.0
2915,3,Kochi,17,12446000.0
1171,3,Nagpur,0,6210000.0
809,2,Surat,18,4205000.0
1290,3,Udaipur,5,4728000.0
1950,3,Mangalore,24,7204000.0
1847,4,Vadodara,0,9381000.0
3026,3,Surat,7,13950000.0
1300,4,Noida,22,7766000.0
1953,3,Nashik,15,7983000.0
2533,3,Pune,35,9816000.0
1371,3,Kolkata,34,4104000.0
2257,3,Coimbatore,23,9296000.0
609,1,Bhopal,4,3075000.0
2943,3,Rajkot,2,12429000.0
2446,3,Salem,2,7918000.0
1357,3,Delhi,5,10937000.0
2339,4,Ludhiana,0,11205000.0
2653,5,Indore,18,11250000.0
962,3,Noida,8,8329000.0
1410,1,Bangalore,33,7441000.0
2674,5,Madurai,5,10645000.0
1843,3,Jamshedpur,12,6987000.0
2083,1,Hyderabad,14,11002000.0
1845,3,Madurai,3,9019000.0
2379,2,Mumbai,0,21878000.0
2133,4,Hyderabad,0,15298000.0
1869,3,Pune,6,10753000.0
500,5,Bareilly,11,1957000.0
2216,3,Nagpur,0,12318000.0
2274,5,Indore,10,9371000.0
994,4,Suburban,6,2877000.0
1038,4,Hyderabad,4,7454000.0
2136,3,Aligarh,9,7109000.0
1926,3,Chennai,0,12701000.0
516,3,Visakhapatnam,9,3211000.0
1265,2,Jodhpur,3,4999000.0
2003,4,Mumbai,3,20258000.0
2239,4,Jamshedpur,25,7473000.0
1420,4,Indore,9,6789000.0
1704,3,Surat,10,10727000.0
1228,3,Jaipur,7,4692000.0
2660,4,Ranchi,11,9293000.0
1913,3,Pune,10,11026000.0
1366,4,Noida,35,5883000.0
1048,3,Mumbai,31,6851000.0
976,2,Lucknow,2,5752000.0
2977,1,Hubli,12,8107000.0
1687,4,Chennai,0,10050000.0
1540,3,Bhubaneswar,4,6825000.0
1661,2,Mumbai,1,18340000.0
1390,4,Guwahati,18,5004000.0
1730,3,Jaipur,2,6588000.0
1822,3,Delhi,10,16811000.0
1809,4,Gurgaon,1,16397000.0
979,4,Nagpur,1,4512000.0
2380,2,Warangal,0,8655000.0
1440,4,Jaipur,0,6120000.0
1371,5,Gurgaon,50,5994000.0
1342,3,Nashik,17,4792000.0
1115,3,Mumbai,2,13423000.0
